time,position_x,momentum_z
1.018334167083542e-18,4.9088615227996604e-11,-1.7899044950119043e-21
1.0245435217608806e-18,4.9083058155976363e-11,-1.7899039017854285e-21
1.0307528764382192e-18,4.907750108583471e-11,-1.78990330842461e-21
1.0369622311155579e-18,4.907194401757201e-11,-1.7899027149294034e-21
1.0431715857928965e-18,4.9066386951188615e-11,-1.7899021212997627e-21
1.0493809404702352e-18,4.906082988668489e-11,-1.7899015275356425e-21
1.0555902951475738e-18,4.905527282406116e-11,-1.7899009336369972e-21
1.0617996498249125e-18,4.904971576331777e-11,-1.789900339603781e-21
1.0680090045022511e-18,4.904415870445503e-11,-1.789899745435948e-21
1.07421835917959e-18,4.9038601647473265e-11,-1.789899151133453e-21
1.0804277138569286e-18,4.9033044592372765e-11,-1.78989855669625e-21
1.0866370685342672e-18,4.9027487539153823e-11,-1.7898979621242932e-21
1.0928464232116059e-18,4.902193048781672e-11,-1.7898973674175367e-21
1.0990557778889445e-18,4.901637343836172e-11,-1.789896772575935e-21
1.1052651325662832e-18,4.9010816390789086e-11,-1.789896177599442e-21
1.1114744872436218e-18,4.9005259345099064e-11,-1.7898955824880118e-21
1.1176838419209605e-18,4.89997023012919e-11,-1.789894987241599e-21
1.1238931965982993e-18,4.899414525936781e-11,-1.789894391860157e-21
1.130102551275638e-18,4.898858821932702e-11,-1.7898937963436408e-21
1.1363119059529766e-18,4.898303118116973e-11,-1.789893200692004e-21
1.1425212606303153e-18,4.897747414489614e-11,-1.7898926049052e-21
1.148730615307654e-18,4.897191711050643e-11,-1.789892008983184e-21
1.1549399699849926e-18,4.896636007800078e-11,-1.7898914129259095e-21
1.1611493246623312e-18,4.896080304737934e-11,-1.7898908167333305e-21
1.1673586793396699e-18,4.8955246018642267e-11,-1.7898902204054006e-21
1.1735680340170085e-18,4.89496889917897e-11,-1.7898896239420745e-21
1.1797773886943473e-18,4.894413196682177e-11,-1.7898890273433055e-21
1.185986743371686e-18,4.8938574943738586e-11,-1.7898884306090477e-21
1.1921960980490246e-18,4.8933017922540264e-11,-1.7898878337392553e-21
1.1984054527263633e-18,4.8927460903226893e-11,-1.7898872367338815e-21
1.204614807403702e-18,4.892190388579856e-11,-1.7898866395928808e-21
1.2108241620810406e-18,4.891634687025533e-11,-1.7898860423162067e-21
1.2170335167583792e-18,4.891078985659726e-11,-1.789885444903813e-21
1.2232428714357179e-18,4.890523284482441e-11,-1.7898848473556536e-21
1.2294522261130565e-18,4.889967583493681e-11,-1.789884249671682e-21
1.2356615807903954e-18,4.889411882693448e-11,-1.7898836518518525e-21
1.241870935467734e-18,4.8888561820817443e-11,-1.789883053896118e-21
1.2480802901450727e-18,4.8883004816585695e-11,-1.789882455804433e-21
1.2542896448224113e-18,4.8877447814239226e-11,-1.7898818575767506e-21
1.26049899949975e-18,4.887189081377802e-11,-1.789881259213025e-21
1.2667083541770886e-18,4.8866333815202034e-11,-1.789880660713209e-21
1.2729177088544273e-18,4.886077681851123e-11,-1.7898800620772573e-21
1.279127063531766e-18,4.885521982370555e-11,-1.7898794633051226e-21
1.2853364182091046e-18,4.884966283078492e-11,-1.789878864396759e-21
1.2915457728864434e-18,4.884410583974926e-11,-1.7898782653521194e-21
1.297755127563782e-18,4.883854885059848e-11,-1.789877666171158e-21
1.3039644822411207e-18,4.883299186333248e-11,-1.789877066853828e-21
1.3101738369184593e-18,4.8827434877951136e-11,-1.789876467400083e-21
1.316383191595798e-18,4.8821877894454323e-11,-1.7898758678098764e-21
1.3225925462731366e-18,4.88163209128419e-11,-1.7898752680831617e-21
1.3288019009504753e-18,4.8810763933113716e-11,-1.789874668219892e-21
1.335011255627814e-18,4.8805206955269604e-11,-1.7898740682200215e-21
1.3412206103051526e-18,4.879964997930939e-11,-1.7898734680835028e-21
1.3474299649824914e-18,4.8794093005232885e-11,-1.7898728678102897e-21
1.35363931965983e-18,4.878853603303989e-11,-1.789872267400335e-21
1.3598486743371687e-18,4.878297906273019e-11,-1.789871666853593e-21
1.3660580290145074e-18,4.877742209430356e-11,-1.789871066170016e-21
1.372267383691846e-18,4.877186512775978e-11,-1.789870465349558e-21
1.3784767383691847e-18,4.8766308163098586e-11,-1.7898698643921717e-21
1.3846860930465233e-18,4.876075120031972e-11,-1.7898692632978105e-21
1.390895447723862e-18,4.875519423942292e-11,-1.7898686620664276e-21
1.3971048024012006e-18,4.87496372804079e-11,-1.789868060697976e-21
1.4033141570785394e-18,4.874408032327436e-11,-1.7898674591924097e-21
1.409523511755878e-18,4.8738523368022004e-11,-1.789866857549681e-21
1.4157328664332167e-18,4.873296641465051e-11,-1.7898662557697433e-21
1.4219422211105554e-18,4.8727409463159544e-11,-1.7898656538525496e-21
1.428151575787894e-18,4.8721852513548767e-11,-1.7898650517980533e-21
1.4343609304652327e-18,4.871629556581783e-11,-1.789864449606207e-21
1.4405702851425713e-18,4.871073861996637e-11,-1.789863847276964e-21
1.44677963981991e-18,4.8705181675994003e-11,-1.7898632448102772e-21
1.4529889944972488e-18,4.869962473390035e-11,-1.7898626422060998e-21
1.4591983491745875e-18,4.8694067793685017e-11,-1.7898620394643846e-21
1.4654077038519261e-18,4.868851085534759e-11,-1.7898614365850847e-21
1.4716170585292648e-18,4.868295391888764e-11,-1.789860833568153e-21
1.4778264132066034e-18,4.867739698430474e-11,-1.7898602304135423e-21
1.484035767883942e-18,4.8671840051598455e-11,-1.7898596271212056e-21
1.4902451225612807e-18,4.866628312076832e-11,-1.7898590236910958e-21
1.4964544772386194e-18,4.8660726191813874e-11,-1.7898584201231653e-21
1.502663831915958e-18,4.865516926473464e-11,-1.7898578164173677e-21
1.5088731865932968e-18,4.864961233953013e-11,-1.7898572125736553e-21
1.5150825412706355e-18,4.864405541619984e-11,-1.789856608591981e-21
1.5212918959479741e-18,4.8638498494743276e-11,-1.7898560044722976e-21
1.5275012506253128e-18,4.863294157515991e-11,-1.7898554002145577e-21
1.5337106053026514e-18,4.862738465744921e-11,-1.789854795818714e-21
1.53991995997999e-18,4.862182774161064e-11,-1.7898541912847194e-21
1.5461293146573287e-18,4.861627082764365e-11,-1.789853586612526e-21
1.5523386693346674e-18,4.8610713915547663e-11,-1.7898529818020873e-21
1.558548024012006e-18,4.860515700532213e-11,-1.7898523768533554e-21
1.5647573786893449e-18,4.8599600096966455e-11,-1.789851771766283e-21
1.5709667333666835e-18,4.859404319048005e-11,-1.7898511665408227e-21
1.5771760880440222e-18,4.8588486285862306e-11,-1.7898505611769273e-21
1.5833854427213608e-18,4.858292938311262e-11,-1.789849955674549e-21
1.5895947973986995e-18,4.857737248223037e-11,-1.7898493500336406e-21
1.5958041520760381e-18,4.8571815583214923e-11,-1.7898487442541547e-21
1.6020135067533768e-18,4.856625868606564e-11,-1.789848138336043e-21
1.6082228614307154e-18,4.856070179078187e-11,-1.789847532279259e-21
1.614432216108054e-18,4.855514489736295e-11,-1.7898469260837545e-21
1.6206415707853929e-18,4.8549588005808214e-11,-1.789846319749482e-21
1.6268509254627315e-18,4.8544031116116986e-11,-1.7898457132763937e-21
1.6330602801400702e-18,4.8538474228288575e-11,-1.7898451066644426e-21
1.6392696348174088e-18,4.853291734232229e-11,-1.7898444999135804e-21
1.6454789894947475e-18,4.852736045821742e-11,-1.7898438930237597e-21
1.6516883441720861e-18,4.852180357597325e-11,-1.7898432859949328e-21
1.6578976988494248e-18,4.851624669558907e-11,-1.7898426788270522e-21
1.6641070535267634e-18,4.851068981706415e-11,-1.78984207152007e-21
1.670316408204102e-18,4.850513294039774e-11,-1.789841464073938e-21
1.676525762881441e-18,4.84995760655891e-11,-1.789840856488609e-21
1.6827351175587796e-18,4.849401919263747e-11,-1.789840248764035e-21
1.6889444722361182e-18,4.8488462321542096e-11,-1.789839640900168e-21
1.6951538269134569e-18,4.8482905452302204e-11,-1.7898390328969606e-21
1.7013631815907955e-18,4.847734858491701e-11,-1.7898384247543646e-21
1.7075725362681342e-18,4.8471791719385745e-11,-1.789837816472332e-21
1.7137818909454728e-18,4.84662348557076e-11,-1.789837208050815e-21
1.7199912456228115e-18,4.846067799388179e-11,-1.789836599489766e-21
1.7262006003001501e-18,4.8455121133907495e-11,-1.789835990789137e-21
1.732409954977489e-18,4.8449564275783915e-11,-1.789835381948879e-21
