time,position_x,momentum_z
0.0,5.0,-1.8
0.0005002501250625312,4.995497754638406,-1.7999953897456475
0.0010005002501250625,4.990995520818612,-1.799990771173728
0.0015007503751875936,4.98649329856145,-1.7999861442617335
0.002001000500250125,4.981991087887807,-1.7999815089870748
0.0025012506253126563,4.97748888881863,-1.799976865327081
0.003001500750375187,4.972986701374922,-1.799972213258999
0.0035017508754377185,4.9684845255777415,-1.799967552759994
0.00400200100050025,4.963982361448204,-1.7999628838071484
0.004502251125562781,4.959480209007485,-1.7999582063774608
0.0050025012506253125,4.954978068276815,-1.799953520447847
0.005502751375687844,4.950475939277483,-1.7999488259951386
0.006003001500750374,4.9459738220308385,-1.7999441229960833
0.006503251625812906,4.9414717165582855,-1.799939411427344
0.007003501750875437,4.936969622881288,-1.7999346912654985
0.007503751875937968,4.93246754102137,-1.79992996248704
0.0080040020010005,4.927965471000112,-1.7999252250683748
0.00850425212606303,4.923463412839157,-1.7999204789858239
0.009004502251125562,4.918961366560203,-1.7999157242156212
0.009504752376188093,4.914459332185011,-1.7999109607339139
0.010005002501250625,4.9099573097354,-1.799906188516762
0.010505252626313155,4.9054552992332505,-1.7999014075401378
0.011005502751375688,4.900953300700501,-1.7998966177799252
0.011505752876438218,4.896451314159154,-1.7998918192119195
0.012006003001500749,4.891949339631267,-1.7998870118118275
0.01250625312656328,4.887447377138964,-1.7998821955552662
0.013006503251625811,4.882945426704428,-1.7998773704177629
0.013506753376688344,4.878443488349902,-1.7998725363747548
0.014007003501750874,4.873941562097692,-1.7998676934015885
0.014507253626813406,4.869439647970166,-1.7998628414735198
0.015007503751875937,4.864937745989754,-1.7998579805657127
0.015507753876938469,4.860435856178946,-1.7998531106532396
0.016008004002001,4.855933978560298,-1.7998482317110804
0.01650825412706353,4.8514321131564255,-1.7998433437141226
0.01700850425212606,4.846930259990009,-1.79983844663716
0.017508754377188594,4.842428419083791,-1.7998335404548935
0.018009004502251125,4.837926590460579,-1.7998286251419295
0.018509254627313655,4.833424774143241,-1.7998237006727804
0.019009504752376186,4.8289229701547125,-1.7998187670218633
0.01950975487743872,4.824421178517992,-1.7998138241635
0.02001000500250125,4.81991939925614,-1.7998088720719168
0.02051025512756378,4.815417632392284,-1.7998039107212436
0.02101050525262631,4.8109158779496175,-1.7997989400855137
0.02151075537768884,4.806414135951395,-1.7997939601386634
0.022011005502751375,4.80191240642094,-1.7997889708545312
0.022511255627813906,4.79741068938164,-1.7997839722068576
0.023011505752876436,4.792908984856949,-1.799778964169285
0.023511755877938967,4.788407292870385,-1.7997739467153562
